Job ID,Location ID,Title,Final URL,Image URL,Subtitle,Description,Category,Contextual keywords,Address,Salary,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
2606808-A,DNI,プラスチック射出成型用金型エンジニア,https://kyujin.careerlink.asia/job/プラスチック射出成型用金型エンジニア/2606808,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),新規で成型用金型の製造を検討しており、その部署立ち上げから、製造後は全体管理をご担当頂きます。 設計と加工部署の両方を管理し、金型製造における責任者として勤務頂きます。設計や加工等、ベトナム人スタッフへの業務の指導もいただきます。 ■勤務日時月‐土 8:00‐17:00,"生産管理,製造管理,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2611366-A,,アルミダイカストエンジニア（本社採用：海外事業部）,https://kyujin.careerlink.asia/job/アルミダイカストエンジニア（本社採用：海外事業部）/2611366,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),日本本社の海外事業部の人間として、ベトナム工場や中国工場、メキシコ工場といった各製造拠点にて数年単位で勤務頂き、アルミダイキャストの工程における技術指導や工程立ち上げ、製造管理といった業務をエンジニアとして遂行頂きます。 もし、ダイキャスト金型の製造における設計や製造の知見をお持ちの人には、今後、自社で金型製造を検討していくにあたり、推進業務を視野に入れ、ご勤務を頂きます。 勤務時間：8:00～17:00　勤務日：月～土曜日（隔週休み） ※勤務時間、勤務日は各工場の労働契約状況によって変化します。以上はベトナム工場に赴任した場合での勤務条件です。ベトナムに赴任した場合には、朝、ホーチミン市内から社用車で通勤しています。    ,"品質管理または品質保証,製造管理,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2637444-A,HN,テスター(It),https://kyujin.careerlink.asia/job/テスター-it/2637444,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),"「テスト・検証業務の遂行と進捗管理」 スマートフォン向けアプリやWebサイトのデバッグ・検証ご依頼について、お客様（クライアント企業さま）から要望やニーズをヒアリングした上で、担当チーム（日本語が出来るベトナム人スタッフ）へ指示を出し、結果をご報告するまでの一連の業務をお任せします。テストケースの作成や、現リーダーの補佐もお任せいたします。 【主な検証サービス案件】モバイル、PCゲームアプリその他テスト検証もあり 【具体的な仕事内容】・テスターへの指示、進捗管理・テストケースの洗い出し・テスト項目と作業内容の落とし込み・検証機材の準備・お客様対応(クライアント企業様の担当者とやりとり)・バグレポート作成など。 基本的には、ベトナム人スタッフの育成や、テスト設計まで担うテストエンジニアへの成長を期待したいと考えています。   ◆勤務時間ベトナム時間7:50～16:50 ◆休日土、日、ベトナム祝日、誕生日休暇1日間、リフレッシュ休暇2日間※クライアント様の都合で日本のカレンダーで勤務する場合もあります ◆給与見直し毎年2回 福利厚生 賞与年2回(7月,1月)労働許可証渡航費海外医療保険","品質管理または品質保証,エンジニア,IT","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,600.00 - USD1,800.00",,,,,,
2658429-A,HN,営業スタッフ(アパレル製品),https://kyujin.careerlink.asia/job/営業スタッフ-アパレル製品/2658429,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・ベトナム国内の日系企業向けに、ユニフォームなどアパレル製品全般の受注営業(新規開拓営業)。・既存顧客のフォローアップ。・時々、協力工場での検品業務。   勤務時間:月～金曜日/土曜日 月2回ほど 8:00～17:00まで日本への帰国手当:年1回海外旅行傷害保険:会社負担ボーナス・昇給:年1回,営業・企画営業（法人向け）,"","Room 307, ハノイ","USD1,500.00 - USD2,200.00",,,,,,
2669734-A,HCM,セールスマネージャー (ソフトウェア受注開発),https://kyujin.careerlink.asia/job/セールスマネージャー-ソフトウェア受注開発/2669734,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人), ソフトウェア開発案件の受注のため下記の業務を行っていただきます。 ・既存顧客に対しての課題のヒアリングを行いソフトウェアの拡張、メンテナンスの対応を行う・トラブル発生時の対応・新規開拓の営業活動（業務アプリ（Fintechソフトウェア等）の新規受注営業を行って頂きます）・お客様との打ち合わせ（開発内容の確認、見積もり、納期確認）・書類全般の対応と管理（契約書の作成、請求関連） 〇対応顧客は日系、アメリカ、ベトナムの企業になります。,"営業・企画営業（法人向け）,IT","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
2670004-A,HCM,設計管理者（建築設備設計オフショア）,https://kyujin.careerlink.asia/job/設計管理者（建築設備設計オフショア）/2670004,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),日本の大手ゼネコンのより委託された建築や空調設備工事、住宅設備機器、木造住宅等、各種施工図面における設計業務を管理頂きます。 クライアントと委託される設計業務に関する打合せや進捗報告などのフロント業務と、自社内で新しく発足した専属のbimチームのベトナム人技術者のマネージメントを頂きます。 勤務時間 8:00〜17:00休日：日曜、Vn祝祭日、会社が定めた日、土曜 月2日間勤務（隔週勤務）,CADオペレーター（建築）・製図,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD4,000.00 - USD5,000.00",,,,,,
2670177-A,HCM,開発窓口兼試験管理スタッフ (靴),https://kyujin.careerlink.asia/job/開発窓口兼試験管理スタッフ-靴/2670177,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),お客様から依頼を頂いた製品の製造から納品までを一貫管理を頂き、窓口としてお客様との対応を頂きます。 仕様書の確認と関連資材の調達依頼、生産部との連携業務。見積や契約書作成の管理、納期回答等、受注に必要な書類全般の窓口業務。外部調達品を含めた生産進捗管理、品質管理業務。耐久試験結果のとりまとめ、報告業務 勤務時間：7:30～11:30、12:30～16:30勤務日：月～土曜,"営業・企画営業（法人向け）,品質管理または品質保証","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
2674870-A,,購買マネージャ（自動車部品製造）,https://kyujin.careerlink.asia/job/購買マネージャ（自動車部品製造）/2674870,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人), 新規購入品に対するサプライヤ―進捗管理 継続購入品に対するサプライヤー管理 会社目標の達成に向けた活動計画立案および実行 組織体制の構築と人財育成   勤務時間：8 時から 17 時 勤務日：原則月曜から金曜。弊社カレンダーによる（年間休日 120 日） 【基本給と諸手当】 食事手当 1 日 100 Thb 生活手当 月額 Thb 住居手当 月額 Thb 役職手当 月額 Thb 【福利厚生】 通勤用送迎バス 作業着（上下）・保護具一式 医療費実費補助（上限年額 Thb。正社員登用後に補助開始） 団体生命保険（死亡保険・入院保険のみ。正社員登用後に補助開始） プロビデントファンド加入（正社員登用後に補助開始） 定期昇給（会社業績・個人成績による。支給を保証するものではない） 賞与（会社業績・個人成績による。支給を保証するものではない） 他、要相談,"仕入れ・バイヤー,貿易、国際業務","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB70,000.00 - THB100,000.00",,,,,,
2674871-A,,生産技術マネージャ（自動車部品製造）,https://kyujin.careerlink.asia/job/生産技術マネージャ（自動車部品製造）/2674871,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人), 新規立ち上げ製品プロジェクトの推進と進捗管理 生産ラインの工程・設備設計の確立（課題洗い出し、問題分析、改善） 会社目標の達成に向けた活動計画立案および実行 組織体制の構築と人財育成   勤務時間：8 時から 17 時 勤務日：原則月曜から金曜。弊社カレンダーによる（年間休日 120 日） 【諸手当】 食事手当 1 日 100 Thb 生活手当 月額 Thb 住居手当 月額 Thb 役職手当 月額 Thb 【福利厚生】 通勤用送迎バス 作業着（上下）・保護具一式 医療費実費補助（上限年額 Thb。正社員登用後に補助開始） 団体生命保険（死亡保険・入院保険のみ。正社員登用後に補助開始） プロビデントファンド加入（正社員登用後に補助開始） 定期昇給（会社業績・個人成績による。支給を保証するものではない） 賞与（会社業績・個人成績による。支給を保証するものではない）  他、要相談      ,製造管理,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB70,000.00 - THB100,000.00",,,,,,
2676635-A,HN,営業スタッフ(金属/プラスチック部品),https://kyujin.careerlink.asia/job/営業スタッフ-金属-プラスチック部品/2676635,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),自動車・バイク・Oa機器の製造業のサプライヤー向けにフォローアップ営業。新規見積書の作成、クレーム対応、納期管理など。営業エリアはベトナム北部(ハノイ近郊～ハイフォン)勤務時間：月～金曜日 / 隔週土曜日 8:00～17:00までハノイ市内より通勤車両あり日本への帰国手当：年1回医療保険：会社負担ボーナス：年1回,営業・企画営業（法人向け）,"","Room 307, DMC Tower, 535 Kim Ma, Ba Dinh, ハノイ","USD2,000.00 - USD2,500.00",,,,,,
2690662-A,BKK,デジタルマーケティングマネージャー,https://kyujin.careerlink.asia/job/デジタルマーケティングマネージャー/2690662,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),デジタル領域全般での事業拡大支援︓ Webデジタル広告、Webデジタル、マーケティング、Seo・Sem対策、等 戦略策定、事業計画、部署のマネージメント（部下はタイ人） 管理育成、デジタルマーケティング関連の企画・制作 お客様（日系顧客の日本人）とのトップリレーション管理（関係構築、ヒアリングから課題の抽出、プロジェクト提案、受注、等） マーケティングリサーチ、プロジェクトの企画・資料・報告書作成、予算、管理、効果検証 デジタルマーケティング設計、広告プランニング 広告配信運用、BtoB/BtoCマーケティング支援 プロジェクト全体の制作進行管理（プラニングからディレクションまでのマネジメント業務） -オペレーション全体を俯瞰でみて、事業のDirectionをリードする   勤務日・時間　月 金　8: :45 (会社カレンダーに準ずる) 社会保険加入・医療保険加入・語学学校社員特典割引（英語、タイ語） 就労ビザ・労働許可証付与、取得費用支給,"営業・企画営業（法人向け）,営業・企画営業（個人向け）,コンサルタント","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB100,000.00 - THB150,000.00",,,,,,
2690706-A,BKK,セールスコーディネーター (保険業界),https://kyujin.careerlink.asia/job/セールスコーディネーター-保険業界/2690706,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人)," 顧客対応 日本人顧客と、会社タイ人スタッフの間のコーディネート 情報収集と保険見直しのための顧客訪問 新規顧客の獲得、良好なリレーションの構築     勤務時間 : 月―金    8: :00 , ボーナス（業績による）、プロビデンドファンド、社会保険、生命保険、健康保険、研修、ビザ・ワークパーミット取得サポート","営業・企画営業（法人向け）,営業・企画営業（個人向け）","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB60,000.00 - THB80,000.00",,,,,,
2698533-A,BKK,ロジスティクマネージャ（プラスチック/ケミカル製品）,https://kyujin.careerlink.asia/job/ロジスティクマネージャ（プラスチック-ケミカル製品）/2698533,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),物流戦略の策定 作業手順を確認・評価し、物流計画システムの改善 予算立案および予測 物流および輸送コストの管理 物流チームメンバーを指導・監督し、モチベーションの維持・工場を行う チームメンバーの評価および成長を促進する 輸送・物流・倉庫および税関に関連するすべてのことについての専門的なアドバイスを提供する 物流全体のパフォーマンスを経営層へ報告する   勤務日/時間: 月曜日から金曜日/08: :30 ボーナス 退職金積立制度あり 民間医療保険加入 祝い金支給（結婚・誕生日など） 勤続年数に応じたインセンティブおよび年次勤勉手当 社員旅行 など,"貿易、国際業務,物流","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB100,000.00 - THB150,000.00",,,,,,
2702270-A,HN,営業兼施工管理（内装）,https://kyujin.careerlink.asia/job/営業兼施工管理（内装）/2702270,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),設計施工に関わる一連の業務（現場調査・内装施工管理・業者管理・引き渡し等）お客様とのお打合せレイアウト、図面、プレゼンテーション資料の作成管理見積り・契約締結等の書類作業の管理、作成 勤務時間：8:30～17:30（昼休憩1時間 12:00～13:00）勤務日：勤務、月～土曜日、休日：一部の土曜、日曜、ベトナムの祝祭日,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,800.00 - USD3,000.00",,,,,,
2702328-A,12,営業兼施工管理（内装）,https://kyujin.careerlink.asia/job/営業兼施工管理（内装）/2702328,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),設計施工に関わる一連の業務（現場調査・内装施工管理・業者管理・引き渡し等）お客様とのお打合せレイアウト、図面、プレゼンテーション資料の作成管理見積り・契約締結等の書類作業の管理、作成 勤務時間：8:30～17:30（昼休憩1時間 12:00～13:00）勤務日：勤務、月～土曜日、休日：一部の土曜、日曜、ベトナムの祝祭日,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,500.00 - USD2,500.00",,,,,,
2708740-A,HN,営業管理者(医療サービス),https://kyujin.careerlink.asia/job/営業管理者-医療サービス/2708740,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),ハノイ事務所のベトナム人スタッフの管理、業務管理。当社サービスの営業活動（ベトナム人向け日本での医療ツーリズムや再生医療に参加する顧客の獲得）、医療関連機関・企業との関係構築。日本本社への報告業務。および日本本社から指示された営業実務を行う。勤務時間：月～金曜日 8:00～17:00労働許可証の取得：会社負担海外旅行傷害保険の加入：会社負担,"営業・企画営業（法人向け）,営業・企画営業（個人向け）","","270 - 272 Cong Hoa, Tan Binh Dist., ハノイ","USD2,000.00 - USD2,500.00",,,,,,
2714206-A,BKK,営業技術  (パネルシステム）,https://kyujin.careerlink.asia/job/営業技術-パネルシステム）/2714206,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),低温・冷凍・冷蔵倉庫やクリーンルーム用断熱パネルの販売 施工管理（経験なくとも可）     勤務日/時間：月曜日から金曜日/8時から17時 ボーナス2回/年、昇給1回/年 社会保険加入、民間医療・アクシデント保険加入、歯科治療サポート 携帯電話支給、退職金積立制度、,営業・企画営業（法人向け）,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB50,000.00 - THB80,000.00",,,,,,
2717250-A,HN,経理マネージャー,https://kyujin.careerlink.asia/job/経理マネージャー/2717250,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),1. 経理・会計（記帳、出納、振込・支払、決算処理、会計監査対応）2. 年度及び中期経営計画等の立案作業と進捗状況の把握・報告 3. 財務（固定資産等の管理）4. 税務（税務調査対応）5. 金融機関対応6. 経理部内人事管理7. 制度変更対応等（会計制度、ベトナム財務、税務システム）勤務時間：月～金曜日 8:00～17:00住宅手当：500 Usd/月日本への帰国手当：500 Usd/年海外旅行傷害保険：会社負担,"経理・財務,会計・税務","","Room 307, DMC Tower, 535 Kim Ma, ハノイ","USD3,000.00 - USD4,000.00",,,,,,
2720137-A,20,品質部門ゼネラルマネージャまたは製造アドバイザー（自動車電子制御ユニット）,https://kyujin.careerlink.asia/job/品質部門ゼネラルマネージャまたは製造アドバイザー（自動車電子制御ユニット）/2720137,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),お客様の要求・仕様に合うように製品計画・プロセス計画・管理計画を策定し全ての組織と合意し実行する 品質に関する中長期計画を策定、品質目標を定義し管理する 新製品の製造ラインを確立する 年次ベースで戦略計画と予算計画を作成し、会社の目標を達成するように管理する 不良品・返却品の分析をお客様と協業で行い、製品品質を向上させる 新製品に関し、お客様（日本人）と交渉を行う 改善/整理整頓活動を計画・管理する   勤務日/時間：　月曜日から金曜日 / 8時から17時（会社カレンダー有り） ボーナスおよび昇給有 社会保険加入・民間医療/障害保険加入・Visa/Wpサポート 他、応相談  ,"経営幹部（CEO・CFO・COO等）,品質管理または品質保証,製造管理","","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク",translation missing: ja.web.common.negotiable,,,,,,
2722837-A,HN,営業(総合建設業),https://kyujin.careerlink.asia/job/営業-総合建設業/2722837,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),新規顧客の開拓(主に工場、倉庫など)と竣工までのフォローをして頂 きます。 新規工事受注の為の営業 市場調査 契約内容の確認、契約書の締結 商務面の対応(銀行保証、保険、許認可取得など) 施工後の進捗フォロー 顧客の要望などに応じた技術側との調整 勤務月〜金 8: :00 (日曜祝日休み) 福利厚生労働許可証取得有給12日/年pc支給 その他相談可能 ※スキルと本人の希望により、将来的に本社正社員として雇用転換の可能 性あり,"営業・企画営業（法人向け）,建築・土木","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,500.00",,,,,,
2722854-A,HN,施工管理(総合建設業),https://kyujin.careerlink.asia/job/施工管理-総合建設業/2722854,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),新規工事(主にハノイ近郊の工場・倉庫)の現場代理人として、工事運 営をして頂きます。 顧客、下請け会社との調整 施工の安全、工期、品質、原価の管理業務 下請け会社への現場管理業務 ローカルスタッフのマネジメント 勤務月〜土 8: :00 日曜祝日休み 福利厚生労働許可証取得有給：12日/年pc支給その他相談 スキルと本人の希望により、将来的に本社正社員として雇用転換の可能 性あり,"建築・土木,施工管理・設備・環境保全","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,000.00 - USD3,500.00",,,,,,
2731241-A,14,品質部門ゼネラルマネージャ（自動車部品/民生部品）,https://kyujin.careerlink.asia/job/品質部門ゼネラルマネージャ（自動車部品-民生部品）/2731241,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),下記セクションの管理・監督 入荷検査（サプライヤー監督含む） 出荷検査 品質マネージメント お客様品質保証/クレーム管理/不良品解析     勤務日：月曜日から金曜日（会社カレンダーによる）/ 8: :00 社会保険加入・民間医療アクシデント保険加入・送迎あり 他応相談,品質管理または品質保証,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB100,000.00 - THB130,000.00",,,,,,
2740655-A,HN,営業管理者（商社・製造業）,https://kyujin.careerlink.asia/job/営業管理者（商社-製造業）/2740655,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),ハノイの支社にて、自社のライセンスで可能な範囲の商材を対象とした営業活動を頂きつつ、営業戦略の作成、ベトナム人営業人材を管理をし、顧客の獲得を頂きます。 潜在顧客の開拓業務、訪問既存顧客の対応（電子部品販売、化学系材料販売）ベトナム人営業スタッフの雇用、教育、管理販売計画、戦略の策定、売上管理受注時の進捗管理、必要書類管理 ※南部にヘッドオフィスがあり、間接業務は南部で行いますので、営業活動にフォーカスし対応頂きます。 勤務時間：8:00 ～ 17:00 勤務日：月曜～金曜、土曜隔週休み,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD5,000.00",,,,,,
2750921-A,BD,営業担当者（鉄鋼構造物）,https://kyujin.careerlink.asia/job/営業担当者（鉄鋼構造物）/2750921,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),ゼネコンやサブコンといった建設業に対し連絡をとり、鉄鋼構造物の制作における受注獲得の営業として勤務を頂きます。 ・アポイント取得と訪問、顧客の希望の確認・受注時の設計や仕様、納期、契約内容の打ち合わせ対応・見積もり作成、設計図作成、製缶物作成における進捗管理と顧客への連絡・売上報告やその他、マーケティング結果の報告書作成、営業戦略の立案 勤務時間：8: :30 勤務日：月～土曜（第3土曜日休み）,"営業・企画営業（法人向け）,建築・土木","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2758336-A,HCM,工場管理（縫製加工業）※業界未経験可,https://kyujin.careerlink.asia/job/工場管理（縫製加工業）※業界未経験可/2758336,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),工場業務全体の管理として以下のような業務を行っていただきます。・日本本社との連絡業務・在日本顧客の対応と打ち合わせ・生産計画の作成と生産管理・製造品の出荷管理・ベトナム人スタッフへの業務指示とその管理・トラブル対応 入社時には縫製に関わる知識・経験は不問です。業務を行いながら覚えて頂きます。現在は、日本人駐在員のマネージャーがいますが、将来的には候補者がそのポジションを担っていただく予定です。 【勤務日時】月～土（土曜隔週出勤）7:15～16:15（昼休憩1時間　10時と15時にそれぞれ10分の小休憩）,"生産管理,製造管理","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00",,,,,,
2771429-A,HN,It講師（ハノイ勤務）,https://kyujin.careerlink.asia/job/it講師（ハノイ勤務）/2771429,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),【仕事内容】■ It日本語授業・ビジネスマナー授業・週8～16コマ/1コマ45分・各クラスは 名ほどで、レベルはn3～N2レベルの学生＊学生の日本語レベルはn3～N2ですので日本語のみでの授業が可能です。 　実施カリキュラム例　　・Webフレームワークの習得　　・フロントエンド・バックエンド言語の習得　　・チーム開発(アジャイル開発)の習得　　・プロジェクト管理(Git・GitHub)の習得　　・ITの専門用語の習得　　・報連相の方法　　・原因分析の方法　　・仕様書の作り方　　・模擬プロジェクトの実施 など　　　※ より実践的な授業にするために、チャットツールやGoogle Driveを使った授業展開も実施　　■ ベトナム人it日本語講師の教育（資料チェック・授業fb） ■ 補講クラス授業・面接対策や日本での働き方学習などの、総合的な日本企業の就職支援授業   7：45～16：45■完全週休2日制（土・日・祝祭日）■年末年始休暇（ベトナムにおいては旧正月休暇）■育児休暇■介護休暇■慶弔休暇※年間休日 120日以上   ■Financial・ストックオプション・従業員持株会・はぐくみ基金 ■Health・定期健康診断・インフルエンザワクチン接種・産業医面談・SickLeave ■Work Style・マンスリーフレックスタイム / 裁量労働制・オフィス出社 / リモートワーク自由・フリードリンク・希望pc支給 / ディスプレイ貸与・服装自由・リモートワーク手当 / ネットワークサポート手当・入社時特別休暇 ■Life Style・産前産後休暇・育児休業・時短勤務・介護休業・休暇・慶弔休暇・見舞金・子育てコミュニティ・家事代行サポート ■Community・Shuffule Lunch・部活支援・ワーケーションサポート ■Challenge・勉強会実施サポート・副業（許可制）・資格取得制度・書籍購入補助制度 ■その他・交通費全額支給・各種保険完備・オフィス内全面禁煙,"エンジニア,教育 / 訓練 / 日本語教師","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","Yen350,000.00 - Yen500,000.00",,,,,,
2773210-A,HCM,プロジェクトリーダー（Web / Aws Cloud   Mobile）,https://kyujin.careerlink.asia/job/プロジェクトリーダー（web-aws-cloud-mobile）/2773210,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),Webシステムや携帯スマホアプリ（ECサイト、チャットボット等）の開発業務におけるプロジェクトリーダーとして、プログラマーへの指導、管理業務を頂きます。また、自身の担当していないプロジェクトについても、技術者として各プログラマーに対し、教育業務をご協力頂きます。（社内教育制度） クライアント（当社グループ会社等）の要望をヒアリング・折衝・調整（規模や予算、スケジュール等）、状況によってはpmやbseから要望の確認を致します。案件の取り纏めと、現地エンジニアへフィードバックプロジェクト推進・設計、開発、テスト工程におけるドキュメント作成、レビュー対応各種会議への参加・その他、上司の依頼事項を対応頂きます。 勤務時間：（7: :00) ～ (16： :00)のフレックス制勤務日：月～金,IT,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2775120-A,DN,順送プレスエンジニア(小物金属),https://kyujin.careerlink.asia/job/順送プレスエンジニア-小物金属/2775120,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),順送プレス加工全般の管理と指導。 特に金型のメンテナンス、機械保全、トライショット、設計まで出来ればお願いをいたします。 勤務時間 8: :00 勤務曜日 月〜土(土曜は隔週) 福利厚生 帰国手当、海外保険、ベトナム社会保険、テトボーナスなど,"その他整備・生産・製造・工事関連職,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
2779452-A,HP,ゼネコン 設備施工管理者,https://kyujin.careerlink.asia/job/ゼネコン-設備施工管理者/2779452,https://kyujin.careerlink.asia/image/,キャリアリンク(仲介求人),・ベトナム北部エリアの新築・改修工事における設備工事の施主対応(打合せ・説明)、協力会社対応(調整・折衝)、施工計画及び管理(工程・品質・安全・原価管理)、竣工後の設備点検 ※勤務開始より1年半ほどはハイフォンの大型プラントの建設工事を担当していただきます。プロジェクト終了後はハノイまたはホーチミンにて継続雇用の予定です。・勤務日時:月〜金曜日、第2・4土曜日 8:00〜17:00・休日:第1・3・5土曜日、日曜日、祝日 ・Visa、労働許可書の取得:会社負担・一時帰国手当:年1回 ・ベトナムにて民間の医療保険に加入(会社負担)・住居：会社負担,施工管理・設備・環境保全,"","307, DMC Tower 535 Kim Ma, Ba Dinh, ハノイ","USD3,000.00 - USD6,000.00",,,,,,
2788758-A,HCM,営業スタッフ（建材（金属加工））,https://kyujin.careerlink.asia/job/営業スタッフ（建材（金属加工））/2788758,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),・アジア、日本、アメリカ市場への営業拡大と顧客管理・新規開拓と既存顧客の対応・営業達成のための計画立案・毎月の営業報告同ポジションは数名のスタッフがいます。協力し営業活動を行っていただきます。 ＜勤務日時＞勤務日：月～金（土曜は月に1回出社）勤務時間：7:30～16:30 ＜手当＞Visa・労働許可取得 / 帰国手当（1回/年）/ 海外医療保険加入,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD3,000.00",,,,,,
2789447-A,HNM,営業マネージャー(製紙),https://kyujin.careerlink.asia/job/営業マネージャー-製紙/2789447,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),1.既存顧客へ同社で加工や印刷している紙おむつ・生理用品・紙ナプキン等の輸出営業2 海外へ向けた市場開発業務3 オフィス管理業務のサポートなど 勤務月 金　8: :00土(隔週) 8: :30(12:00) 休日：隔週土曜、日曜、祝日　その他会社指定日 福利厚生 労働許可証会社取得年1回の帰国手当（往復） 10日の特別有給休暇あり海外医療保険工場内個室独身寮(食事・洗濯・掃除完備)※独身寮になります,"営業・企画営業（法人向け）,生産管理,品質管理または品質保証","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,000.00 - USD4,000.00",,,,,,
2807932-A,BD,順送プレス技術者,https://kyujin.careerlink.asia/job/順送プレス技術者/2807932,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),順送プレスと単発プレスの工程において、技術者として品質の安定供給、作業者に対し指導を頂きます。 不良品発生時の原因確認と、金型の修理における対外対応、工場内での金型のメンテナンス管理。工場長や品質管理、生産管理といった関連部署との協力。 勤務時間：8:00～17:00勤務日：月～土曜（土曜日は月2回～3回休み）,"品質管理または品質保証,製造管理,エンジニア","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","Yen5,000,000.00 - Yen10,000,000.00",,,,,,
2809910-A,11,営業スタッフ,https://kyujin.careerlink.asia/job/営業スタッフ/2809910,https://kyujin.careerlink.asia/image/,キャリアリンク (仲介求人),タイ国内日系自動車メーカー向け法人営業(中小型プラスチック部品) 新規顧客開拓：アポイントの取得や訪問 契約書類の作成、受発注対応 商品提供後のアフターサポート、既存顧客と関係性の継続   勤務日：月 金　 勤務時間： 8: :40（数日/年　土曜出勤あり、社内カレンダーに準拠） ビザ/ワークパーミット支給・ボーナス有 社会保険加入・民間医療保険加入・有給制度あり・その他　応相談,営業・企画営業（法人向け）,"","47 MT&T Building, Room 58S, Sukhumvit 69 Rd., Phra Khanong Nuea, Watthana, Bangkok, バンコク","THB80,000.00 - THB130,000.00",,,,,,
