Job ID,Location ID,Title,Final URL,Image URL,Subtitle,Description,Category,Contextual keywords,Address,Salary,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
2865912-A,JK,管理会計<Jp130424>,,,Os Selnajaya,1. 管理会計 / 分析レポート：製造業生産管理ERP上の数字の把握/傾向分析/改善指南提案売上に対する固定費+変動費（部品費・人件費・etc）の現状をERP上数字より把握、傾向を分析し業務改善/利益構造改善ポイントをつかみ、経営層/各部門長へ報告・改善を旗振りする 2. 財務帳票定期観測財務マネージャーがまとめる財務帳票を日本人の目線として定期観測をし、会社運営に支障がないか（無理・無駄・不穏なお金の流れがないか）チェックする 経理企画室のメンバーとして管理会計主務 (+財務観測)が可能な長期勤務希望の方を募集中海外経験：要件を満たしていれば海外勤務未経験でも可会計/経理の業務経験があれば若手でも歓迎 ■給与：支払いはルピア ■住居：月1500ドル（会社負担）＊チカランエリア限定 ■通勤：社用車支給（ドライバー有り） ■その他：就労ビザ、傷病保険/民間保険、Thr（宗教手当）有り  勤務地：チカラン,"経理・財務,会計・税務","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR25,000,000.00 - IDR45,000,000.00",,,,,,
2865913-A,JK,営業＜Jp270723＞,,,Os Selnajaya,営業サポートが主な業務。見積りの作成やご説明、クレーム対応など。インドネシア語で取引先の担当者と交渉できる能力のある方。 ■給与：支払いはルピア ■住居：補助あり ■通勤：応相談 ■その他：就労ビザ、海外旅行傷害保険あり 勤務地：カラワン,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ",translation missing: ja.web.common.more_than,,,,,,
2865926-A,JK,現地法人社長<Jp290824>,,,Os Selnajaya,日本人1人体制の現地社長候補になりますので、経営全般、日本本社との調整、日系企業の営業＆カスタマーサービス等 ■給与：支払いはルピア ■住居：アパートの一室を貸与 ■通勤：車と運転手を貸与 ■その他：就労ビザ、その他保険等は応相談  勤務地：タンゲラン,経営幹部（CEO・CFO・COO等）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR40,000,000.00 - IDR50,000,000.00",,,,,,
2865941-A,JK,射出成形技術者マネージャー<Jp300824>,,,Os Selnajaya,・成形現場でのトラブルシューティング・現地スタッフへの指導・客先技術打ち合わせの立ち合い、アドバイス等 適する人材イメージ・射出成形機生産工場現場での職務経験・650tonクラスまでの成形技術経験・畑違いという理由で「分からない/知らない」とは言わず、何事にも挑戦する気持ちで立ち向かっていく性格なのであれば、多少技術経験が乏しくても可（向上心）・ナショナルスタッフと密にコミュニケーションが取れ、率先して生産現場の改善活動を廻せる人・指示ばかりするのではなく都度議論する場を設け、ナショナルスタッフの意見も取り込み解決へ導く事が出来る人（協調性）■給与：支払いはルピア ■住居：会社負担（月1500ドル上限）※チカランエリア限定 ■通勤：社用車/ドライバー：支給 ■その他：就労ビザ、傷病保険/民間保険、Thr1か月、退職金制度：あり、その他諸手当：あり  勤務地：チカラン,エンジニア,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ",translation missing: ja.web.common.negotiable,,,,,,
2865956-A,HN,金属部品加工　工数見積・Cadマネージャー,,,Neom Viet Nam,・日本の金属部品企業がお客様です。 ・金属部品・機械加工部品の図面を見て、見積を行う。 ・（Cad経験者の場合：）Cadを使ってトレースを行う。 詳細は面接時に話します。,"CADオペレーター（建築）・製図,工場生産・製造（輸送用機器・家電・電子機器系）,エンジニア","","282 Nguyễn Huy Tưởng, ハノイ",16.00triệu - 21.00triệu,,,,,,
2865951-A,JK,ゲストリレーション＜Jp310824＞,,,Os Selnajaya,・お客様からのご要望／質問に対するご案内や接客・ Vipのチェックイン・アウトをはじめとした対応・日本語通訳業務・周辺施設の紹介や観光案内・予約の受付・クレーム処理・インドネシア人スタッフの教育主に、サービスアパート・ホテルで、日本人お客様の対応をして頂きます。 ■給与：支払いはルピア ■住居：住居貸与 ■通勤：なし ■その他：食事手当、携帯電話手当、一時帰国費用補助、賞与あり  勤務地：カラワン,"サービス,ホテル・宿泊施設サービス","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR23,000,000.00",,,,,,
2865952-A,JK,財務経理<Jp320824>,,,Os Selnajaya,財務経理全般。PPT、Excel、関数グラフなどを使用しての本社へのレポート作成など。 Report to 日本人経理マネージャー（日本人経理マネージャーの下で、秘書業務もあり。） 長く働いていただける方大歓迎。即戦力人材優遇。面接は2回を予定。 ■給与：支払いはルピア（グロス表記） ■住居：応相談 ■通勤：社用車と運転手を貸与 ■その他：就労ビザ、Thr（宗教手当）、その他は応相談  勤務地：ジャカルタ,経理・財務,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
2865957-A,JK,工場長<Jp330924>,,,Os Selnajaya,■給与：支払いはルピア ■住居：支給 ■通勤：車と運転手を貸与 ■その他：就労ビザ、Thr（宗教手当）、医療保険  勤務地：シドアルジョ、東部ジャワ,"経営幹部（CEO・CFO・COO等）,エンジニア","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","USD6,000.00 - USD7,000.00",,,,,,
2865990-A,JK,営業＆テナントリレーション<Jp340924>,,,Os Selnajaya,工場団地の営業とテナントリレーション担当。日本人はこのポジションのみ1名体制。カワランの常勤。 ■給与：支払いはルピア ■住居：基本は給料込み、但し、状況に応じて応相談 ■通勤：車のみ貸与可能、または従業員用のシャトルバス利用（ジャカルタなど幾つかピックアップポイントあり） ■その他：就労ビザ支給、医療実費精算制  勤務地：カラワン,"営業・企画営業（法人向け）,サービス","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR50,000,000.00",,,,,,
2865991-A,JK,営業アドバイザー＜Jp020224＞,,,Os Selnajaya,日本人の既存顧客対応が主な業務必要に応じて、新規顧客獲得（日本人への営業）上記営業内容をローカルの営業マネージャーに報告し、連携をとる（ローカル営業チームは、営業マネージャー１名、営業スタッフ２名、通訳・翻訳１名で構成される。営業チームのマネージメントはローカルの営業マネージャーが行うため、日本人は営業アドバイザーとして日本人への営業活動が主な業務。） ■給与：支払いはルピア ■住居：給与に含まれる   ■その他：就労ビザ、海外旅行保険、通信費（Rp. . ）、Thr（宗教手当）支給、１年勤務後帰国時の航空券（１回/年）  勤務地：チカラン,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR50,000,000.00",,,,,,
2865996-A,JK,駐在員事務所所長候補<Jp230724>,,,Os Selnajaya,駐在員所長候補として、主な業務は、エネルギー鉱物資源省、エネルギー企業等へのコネクションつくり、ルート営業。その他駐在員事務所の維持管理。 ■給与：支払いはルピア ■住居：住宅貸与 ■通勤：なし（上記住宅はオフィスまで徒歩圏内） ■その他：就労ビザ支給、医療保険 **年俸制（Thr（宗教手当）も含めての年俸制）  勤務地：ジャカルタ,経営幹部（CEO・CFO・COO等）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR25,000,000.00 - IDR40,000,000.00",,,,,,
2865999-A,JK,営業<Jp351024>,,,Os Selnajaya,Sales Managerのポジションです。新規顧客開拓と既存顧客のメンテナンス。工業団地を回って営業をしていただきます。エンターテイメント対応あり。 ■給与：支払いはルピア ■住居：寮あり ■通勤：なし（敷地内に住む為） ■その他：保険加入、食事手当、携帯電話手当  勤務地：カラワン,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR23,000,000.00",,,,,,
2866000-A,JK,ゲストリレーション＜Jp310824＞,,,Os Selnajaya,・お客様からのご要望／質問に対するご案内や接客・ Vipのチェックイン・アウトをはじめとした対応・日本語通訳業務・周辺施設の紹介や観光案内・予約の受付・クレーム処理・インドネシア人スタッフの教育主に、サービスアパート・ホテルで、日本人お客様の対応をして頂きます。 ■給与：支払いはルピア ■住居：寮あり ■通勤：なし（敷地内に住む為） ■その他：食事手当、携帯電話手当、一時帰国費用補助、賞与あり  勤務地：カラワン,"サービス,ホテル・宿泊施設サービス","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR23,000,000.00",,,,,,
2866009-A,JK,マーケティングマネージャー＜Jp361024＞,,,Os Selnajaya,・生鮮食品などの品質管理・従業員の教育、育成・日本人顧客への対応　（問い合わせ、クレーム対応） ■給与：支払いはルピア ■住居：住居支給 ■通勤：車＋ドライバー付き ■その他：就労ビザ、Thr、海外保険  勤務地：ジャカルタ,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR18,000,000.00 - IDR20,000,000.00",,,,,,
2866011-A,HN,【高給与/社有車あり/ハノイ近郊勤務/ビザ/ワークパーミット対応】日系アパレル検査会社での営業マネージャー,,,キャリアリンク (仲介求人),ベトナム北部での営業兼管理職として拠点の管理を行っていただきます。・アパレル製品製造会社への新規開拓営業・既存顧客との良好な関係構築・マネジメント(スケジュール/スタッフ/コストなど) 日本本社などとのコミュニケーション※日本在住の方は日本でのトレーニングも可能 勤務: 8: :00月〜金 休日： 土日祝日 福利厚生 労働許可証会社取得社有車ありその他面接時に相談可能  ,"営業・企画営業（法人向け）,マーチャンダイザー,品質管理または品質保証","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,500.00 - USD4,500.00",,,,,,
2866010-A,JK,マーケティングマネージャー＜Jp361024＞,,,Os Selnajaya,・生鮮食品などの品質管理・従業員の教育、育成・日本人顧客への対応　（問い合わせ、クレーム対応） ■給与：支払いはルピア ■住居：住居支給 ■通勤：車＋ドライバー付き ■その他：就労ビザ、Thr、海外保険  勤務地：ジャカルタ,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
2866015-A,JK,営業＜Jp371024＞,,,Os Selnajaya,既存顧客のフォローと新規開拓。海外取引先とのやり取り、購買や折衝業務など人数が多くない為、営業以外にも携わる。 ■給与：支払いはルピア ■住居：給与に含まれる ■通勤：応相談 ■その他：就労ビザ、海外旅行保険等の医療費補助、Thr（宗教手当） 支給  勤務地：ジャカルタ    ,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR30,000,000.00 - IDR35,000,000.00",,,,,,
2866016-A,JK,営業マネージャー＜Jp381024＞,,,Os Selnajaya,"・既存顧客のメンテナンス・新規顧客の獲得・見積り、価格管理・営業チームの指導 長期的にインドネシアで働いてくれる方大歓迎。 ■給与：支払いはルピア ■住居：住宅補助（Rp. ,000ほど） ■通勤：車＋ドライバー付き（日本人3名で2台のため、乗り合い） ■その他：就労ビザ、Thr（宗教手当）、海外保険  勤務地：チカラン",営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR30,000,000.00 - IDR35,000,000.00",,,,,,
2866026-A,JK,事務＜Jp401024＞,,,Os Selnajaya,建設業の現場事務所に事務職員として配置予定・作業所職員（約100名）の総務、経理、人事全般をAdmin Managerのサポートとして担当（経理知識がまだ無い場合は事務業務と平行して経理業務を学んでいただく）営業事務所の経理業務・月次、決算期には本社へのレポートをローカルスタッフに指示しながら作成し、本社からの質問等に対応将来的には営業事務所の営業系の業務に就く道もあり ■給与：支払いはルピア ■住居：給与に含まれる（新たに国外から来て住居が無い場合、応相談） ■通勤：手当または通勤車提供 ■その他：就労ビザ、Bpjs、民間医療保険制度あり、Thr（宗教手当）あり  勤務地：ジャカルタ,人事・総務,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR30,000,000.00 - IDR35,000,000.00",,,,,,
2866041-A,JK,パーソナルアシスタント＜Jp441024＞,,,Os Selnajaya,アシスタント業務（情報収集、資料作成、打ち合わせ同行（接待あり）など）、日本企業とのビジネスには通訳・翻訳やメイン担当として対応 ■給与：支払いはルピア ■住居：給与に含まれる ■通勤：勤務地はジャカルタ中心地の為、公共交通手段利用 ■その他：就労ビザ、Bpjs以外の保険に加入、Thr（宗教手当）  勤務地：ジャカルタ 20代～30代の女性が活躍中！,サービス,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR25,000,000.00",,,,,,
2866043-A,,女性活躍中！ハノイ近郊勤務でaseanへ出張もこなす業界未経験可能な営業職(化学品製造),,,キャリアリンク (仲介求人),既存顧客及び新規開拓への営業活動（既存：8割、新規2割） 本社との定例会議、報告資料作成、営業会議の進行 プロジェクト管理   勤務 08: :00　※休憩80分(昼休憩を含む)月曜日～金曜日  休日 休日 : 年118日　（土曜日 / 日曜日 / 祝日(祝日の何日かは通常出社日となります) ※企業カレンダーに準ずる） 福利厚生 年次有給休暇、残業手当(5時間/月 程度)、土日出勤手当賞与( － ヶ月程度)社会保険、健康保険、失業保険24時間労災保険（通勤以外の事故に対応）年1回健康診断昇給 年1回イベント(社員旅行、運動会、忘年会、女性の日、),"営業・企画営業（法人向け）,その他整備・生産・製造・工事関連職,貿易、国際業務","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,500.00",,,,,,
2866037-A,JK,マーケティングマネージャー＜Jp361024＞,,,Os Selnajaya,・生鮮食品などの品質管理・従業員の教育、育成・日本人顧客への対応　（問い合わせ、クレーム対応） ■給与：支払いはルピア ■住居：住居支給 ■通勤：車＋ドライバー付き ■その他：就労ビザ、Thr、海外保険  勤務地：ジャカルタ,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
2866038-A,JK,営業＜Jp411024＞,,,Os Selnajaya,日系企業への営業活動・日系既存顧客のメンテナンス（既存：80％）・日系新規顧客の発掘及び、アポ取り（新規20％） チームには日本人3名（全員30代） ■給与：支払いはルピア ■住居：住宅補助あり（カラワンに住める方） ■通勤：車＋ドライバー（営業日のみ） ■その他：海外保険、一時帰国制度あり、Thrあり  勤務地：カラワン,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR25,000,000.00 - IDR30,000,000.00",,,,,,
2866039-A,JK,経理・総務＜Jp421024＞,,,Os Selnajaya,基本的な経理業務はローカルの経理が行う。その数字を基に、日本本社に向けた月次レポート作成・分析、本社からの質問対応。日本人主導のもと、会計監査、税務調査対応。年一回、中期計画（翌３年分）作成。３年分の財務諸表を作成。企業の経営方針に関して、経理面、法律面の資料を作成し、経営の意思決定をサポート。株主総会の資料作成。内部統制監査資料提出。会計システム導入のサポート。 **経理経験が無くても、総務などでの事務業務ができ、英語またはインドネシア語で社内外の方との口頭・メール等でのコミュニケーションが取れる方（英語またはインドネシア語中級レベル以上）も申し込み可、ただし入社してから経理を学んでいただく形となる。  ■給与：支払いはルピア ■住居：住宅貸与 ■通勤：社用車（ドライバー付き）送迎 ■その他：就労ビザ、海外旅行保険、Thr（宗教手当）支給  勤務地：ジャカルタ,"経理・財務,人事・総務","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR25,000,000.00 - IDR40,000,000.00",,,,,,
2866040-A,JK,管理部門責任者＜Jp431024＞,,,Os Selnajaya,①人事・総務・経理等の管理業務②販売・輸送の統括業務 求める人物像①インドネシア人の思考を熟知し、適切な人材マネジメントができると同時に日本企業の子会社としてコンプライアンス面等で妥協せずに正しい業務を遂行できる。②自部門に限らず現地法人内のナショナルスタッフと円滑にコミュニケーションができ、同時に日本とのコミュニケーションを密に取れる。③チームワークを要する業務でも成果を発揮できると共に一人でも粘り強く業務に当れる。④社内外の関係者と良い人間関係を築ける。 ■給与：支払いはルピア ■住居：住宅支給 ■通勤：車＋ドライバー（日本人gmと乗合い） ■その他：就労ビザ、医療保険、一時帰国手当て年1回（家族含めて）、Thr（宗教手当）  勤務地：メダン,経営幹部（CEO・CFO・COO等）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","Yen3,000,000.00 - Yen5,000,000.00",,,,,,
2866045-A,JK,営業/調達シニアコーディネーター＜Jp451124＞,,,Os Selnajaya,・既存顧客のフォローまた新規顧客開拓。・サプライヤーとの連携。・Apr交渉・見積もり書評価及び作成・インドネシア人マネジャー（40歳/女性）の元、現地の方をコントロール。※なるべく早い就労開始が望ましい。インドネシアに在住・長期就労が出来る方を優遇。 ■給与：支払いはルピア ■住居：推奨するアパートメントの一室を提供 ■通勤：車（ドライバー付き）あり ■その他：就労ビザ、Thr（宗教手当）、医療保険サービス加入 勤務地：チカラン,"営業・企画営業（法人向け）,仕入れ・バイヤー","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
2866048-A,BD,営業マネージャー（家具・海外向けoem獲得）,,,キャリアリンク (仲介求人),自社は様々な木製家具やソファなどを製造する事が出来る家具工場で、欧米や東南アジア等、国外を対象とした商社や家具メーカー、家具量販店等に対し、Oem家具商材の製造受注を獲得する営業活動を頂きます。 ネットでの潜在顧客のリストアップと連絡、オンライン、オフラインを活用した営業活動設計要件や費用感、数量といった受注の際のお客様の要望確認、自社のデザイナーとお客様の橋渡し業務。ベトナム人営業の管理や指導、評価。受発注や製造時の窓口業務、必要書面の管理業務、進捗報告、トラブル対応。 勤務時間：7：30～16：30（昼1時間休憩）勤務日：月～土曜日 朝、ホーチミンで集合し、社用車で通勤を頂きます。,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
2866057-A,BN,シニアの応募も歓迎 / プラスチック射出成形技術者,,,キャリアリンク(仲介求人),熱可塑性樹脂、熱硬化性樹脂の精密成形品の製造（射出成形）。成形品の管理、試作品の作成、成形条件入力。ベトナム人スタッフに技術指導。勤務日時：月～金曜日/隔週土曜日 8:00～17:00通勤方法：ハノイ市内から社用車での通勤、または工場近隣のアパートに入居可visa、労働許可書の取得費用：会社負担,工場生産・製造（プラスティック）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD4,000.00",,,,,,
2866058-A,BN,シニアの応募も歓迎 / 金型設計技術者,,,キャリアリンク(仲介求人),ベトナム現地の金型メーカーに金型の発注業務、金型メーカーへの指示提案完成した金型の品質確認、顧客が作成した金型図面の確認金型部門のベトナム人スタッフに技術支援勤務日時：月～金曜日/隔週土曜日 8:00～17:00通勤方法：ハノイ市内から社用車での通勤、または工場近隣のアパートに入居可visa、労働許可書の取得費用：会社負担,"エンジニア,工場生産・製造（プラスティック）","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,500.00 - USD4,000.00",,,,,,
2866065-A,JK,営業＜Jp240724＞,,,Os Selnajaya,日系企業（約6割）の既存顧客と新規開拓。二輪四輪のお客様が多いが、多用多種で顧客になりえる可能性あり。   ■給与：支払いはルピア ■住居：給与に含まれる ■通勤：車貸与（運転手つき） ■その他：就労ビザ支給、Thr（宗教手当）支給、医療保険  勤務地：チカラン,営業・企画営業（法人向け）,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR40,000,000.00",,,,,,
2866066-A,JK,化学プラントエンジニア/静機器担当者＜Jp320621＞,,,Os Selnajaya,石油石化プラントの機器メンテンス・据付インドネシア人作業者（社員）への教育と監督 ■給与：支払いはルピア ■住居：社宅貸与（チレゴンに住める方） ■通勤：車両貸与 ■保険：Bpjs以外に海外旅行傷害保険加入 ■その他：通信手当あり、Thr   勤務地：チレゴン,エンジニア,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR45,000,000.00",,,,,,
2866067-A,JK,生産管理マネージャー<Jp230422>,,,Os Selnajaya,管轄部署：生産管理、調達、配材、出荷インドネシア語と日本語の両方使用により、現法日本人駐在員と現地スタッフの調整のみならず、日本本社とのやりとりも業務に含み、将来的には日本本社からの駐在員の代わりとなって、現法の中核を担う存在になってもらう。（その際は部長待遇に） 部下：マネージャー1名、アシスタントマネージャー1名、スーパーバイザー2名、他スタッフ約20名 ■給与：支払いはルピア ■住居：応相談 ■通勤：応相談 ■その他：就労ビザ、その他応相談 勤務地：チカラン  ,生産管理,"","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ","IDR20,000,000.00 - IDR30,000,000.00",,,,,,
2866042-A,HN,税務会計コンサルタント　※急募：税務・会計未経験可,,,キャリアリンク (仲介求人),日本人顧客に対して、労務・税務・会計に関する窓口対応を行っていただきます。また、ベトナム人スタッフに対しては、内部業務の指示や進捗確認、社内マネジメント業務も担当していただきます。 ・会計・税務に対する月次対応（各報告書対応）・会社設立に対する手続き対応、登記情報変更対応・顧問契約対応・M&amp;Aのサポート・内部業務の進捗管理・ベトナム人スタッフのマネージメント &lt;勤務日時&gt;月‐金　（8: :00),"会計・税務,コンサルタント","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,800.00 - USD2,200.00",,,,,,
2285869-A,HCM,幼稚園教諭,,,キャリアリンク (仲介求人),日本人を対象とした幼稚園教諭。,"サービス,教育 / 訓練 / 日本語教師","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
2415305-A,HN,ハイプレッシャーダイカストの製造現場管理者,,,キャリアリンク(仲介求人),ダイカストでバイク部品を製造している協力工場(ハノイ、台湾系企業)の製造現場での勤務。製造現場において、当社製品の生産状況の確認・生産効率の向上・不良品削減に向けての対策・不良品発生時の対応・出荷前検品・従業員の指導など。製造現場には台湾人技術指導者(日本語可)がいますので、協力しながら業務を進めていきます。   勤務時間：8: :00勤務曜日：月〜金(土曜は繁忙期は出勤、閑散期は休み)※年間して隔週勤務,製造管理,"","307, DMC Tower, 535 Kim Ma, Ba Dinh, ハノイ","USD2,500.00 - USD3,000.00",,,,,,
2437134-A,DNI,営業スタッフ（アシスタントマネージャー）※未経験可,,,キャリアリンク (仲介求人),営業窓口として自社本社の営業担当者とベトナム国内個客（主に商社・縫製工場等々）との間に立ち、生産や品質面の調整業務を頂きます。 顧客からの要望における社内施行業務とその報告納期確認とその連絡品質不良発生時の社内確認と顧客への対応営業部のローカルスタッフとの連携業務 ベトナム国外（特にアセアン域内）の顧客も有り、同様に上記の業務を頂きます。 勤務時間：7:50～16:30休日：第二、第四 土曜日・日曜日・祝日（＋会社が定める休日）,"営業・企画営業（法人向け）,生産管理","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,700.00",,,,,,
2580254-A,HCM,編集者（情報誌）,,,キャリアリンク (仲介求人),【業務内容】毎日発行している情報誌の記事を作成して頂きます。 業務詳細：日系情報に関わる記事のリサーチ英文記事の翻訳英文の校閲及び校正＜育成枠になるため研修体制は整っています＞ 【勤務時間】8:30‐17:30 【休日・休暇】土日または金土・ベトナムの祝日 【手当】Visa・労働許可取得海外保険加入住宅手当（＄300/月）通勤手当(85万vnd/月)・通信手当支給(30万vnd/月)入社時の日本からの航空券と宿泊費(1週間)会社負担,"サービス,通訳・翻訳","","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD1,900.00",,,,,,
2792187-A,HCM,ゼネラルマネージャー (営業・購買 / 電子部品),,,キャリアリンク (仲介求人),ベトナム現地の営業責任者として、同ビジネスの営業・購買組織のマージメントと拡販を推進頂きます。既存顧客との関係を再構築し顧客基盤の拡充を図ると共に、これまで、Asean地区の日系企業を中心に行っていた新規開拓から、外資系企業に積極的に商圏を拡大して、顧客・事業・組織の拡大を担って頂きます。 具体的内容年度計画、中期計画（含む 売上、損益計画）、販売戦略の策定、実行・既存顧客への深耕営業・新規顧客開拓・資材調達(国内、海外のサプライヤーとの折衝)・市場調査・製造・開発部門、品質部門との連携・メンバーマネジメント 勤務時間：8:00～17:00（Lunch : 12: ： : : : :10）勤務日：月～土（土曜隔週休み）,営業・企画営業（法人向け）,"","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD3,000.00 - USD5,000.00",,,,,,
2842358-A,JK,社長通訳兼秘書<Jp170624>,,,Os Selnajaya,1. 通訳業務：ミーティングの際の通訳、会議資料の翻訳など2. 秘書業務：ミーティングのアレンジ、航空券の手配、出張者対応など インドネシア在住の方優遇、面接は対面で1回の予定。始業時間が早い事もあり、チカランもしくは近辺に住んでいただきます。 ■給与：支払いはルピア ■住居：応相談 ■通勤：応相談 ■その他：就労ビザ、その他は応相談  勤務地：チカラン ,"人事・総務,通訳・翻訳","","Menara Astra, 55th Floor Jl Jendral Sudirman Kav 5-6 Jakarta 10220 Indonesia, ジャカルタ",translation missing: ja.web.common.negotiable,,,,,,
